3505874,0.3408354223,0.3628610969,0.3346477151,0.3728488982,
3515075,0.3408479095,0.3628485799,0.3346852362,0.3728613853,
3524276,0.3408354223,0.3628111184,0.3346227109,0.3728988767,
3533478,0.3408479095,0.3627860844,0.3346602321,0.3728988767,
3542684,0.3408229053,0.3628736138,0.3346227109,0.3729239106,
3551879,0.3411229253,0.3631611168,0.3348977566,0.3731738925,
3561079,0.3411229253,0.3631485999,0.3349352479,0.3731988966,
3570280,0.3411104083,0.3631110787,0.3349227309,0.3731988966,
3579481,0.3411479294,0.3631736040,0.3349352479,0.3731488883,
3588682,0.3410979211,0.3631361127,0.3349352479,0.3731988966,
3597879,0.3411354125,0.3631736040,0.3348852396,0.3731864095,
3607082,0.3411104083,0.3631611168,0.3349102437,0.3731988966,
3616283,0.3411354125,0.3631485999,0.3349352479,0.3731738925,
3625480,0.3411104083,0.3631736040,0.3349352479,0.3731738925,
3634685,0.3410854042,0.3631485999,0.3349477649,0.3732114136,
3643887,0.3411229253,0.3631611168,0.3348727524,0.3732239306,
3653086,0.3411229253,0.3631611168,0.3349477649,0.3732239306,
3662287,0.3410854042,0.3631235957,0.3349352479,0.3731988966,
3671487,0.3411479294,0.3631736040,0.3349352479,0.3731864095,
3680688,0.3411479294,0.3631611168,0.3349352479,0.3731864095,
3689888,0.3411479294,0.3631485999,0.3349102437,0.3732364178,
3699089,0.3411604166,0.3631860912,0.3349602520,0.3731738925,
3708290,0.3410854042,0.3631611168,0.3349477649,0.3731988966,
3717491,0.3411354125,0.3631611168,0.3349602520,0.3731738925,
3726691,0.3411229253,0.3631860912,0.3349352479,0.3731988966,
3735891,0.3410854042,0.3631235957,0.3349352479,0.3732114136,
3745093,0.3411479294,0.3631611168,0.3349352479,0.3731988966,
3754293,0.3411104083,0.3631736040,0.3349477649,0.3732114136,
3763493,0.3411479294,0.3631611168,0.3349352479,0.3732114136,
3772693,0.3411479294,0.3631736040,0.3349477649,0.3732114136,
3781893,0.3411604166,0.3631611168,0.3349477649,0.3732114136,
3791094,0.3411479294,0.3631860912,0.3349477649,0.3731864095,
3800296,0.3411354125,0.3631611168,0.3349352479,0.3731988966,
3809497,0.3411354125,0.3631736040,0.3349102437,0.3732114136,
3818697,0.3411479294,0.3631611168,0.3349477649,0.3731988966,
3827912,0.3411479294,0.3631485999,0.3349602520,0.3732239306,
3837098,0.3411104083,0.3631985784,0.3349477649,0.3731738925,
3846295,0.3411354125,0.3631611168,0.3349602520,0.3731988966,
3855499,0.3411604166,0.3631736040,0.3349352479,0.3732364178,
3864699,0.3411354125,0.3631485999,0.3349477649,0.3732364178,
3873901,0.3411229253,0.3631736040,0.3349352479,0.3732489049,
3883101,0.3411729038,0.3631736040,0.3349352479,0.3731738925,
3892301,0.3411604166,0.3631611168,0.3349477649,0.3732364178,
3901503,0.3411854208,0.3631611168,0.3349227309,0.3732114136,
3910700,0.3411104083,0.3631736040,0.3349477649,0.3732114136,
3919902,0.3411229253,0.3631611168,0.3349602520,0.3732239306,
3929103,0.3411354125,0.3631985784,0.3349727392,0.3731488883,
